,dif_min,atraso_15,temporada_alta,periodo_dia
28086,32,1,0,12:00 a 18:59
28087,7,0,1,5:00 a 11:59
28088,2,0,1,5:00 a 11:59
28089,-5,0,0,5:00 a 11:59
28090,5,0,0,5:00 a 11:59
28091,127,1,0,5:00 a 11:59
28092,10,0,0,5:00 a 11:59
28093,4,0,0,5:00 a 11:59
28094,4,0,0,5:00 a 11:59
28095,-1,0,0,5:00 a 11:59
28096,1,0,0,5:00 a 11:59
28097,6,0,0,5:00 a 11:59
28098,-4,0,0,5:00 a 11:59
28099,0,0,0,5:00 a 11:59
28100,-1,0,0,5:00 a 11:59
28101,-4,0,0,5:00 a 11:59
28102,3,0,0,5:00 a 11:59
28103,12,0,0,5:00 a 11:59
28104,-8,0,0,5:00 a 11:59
28105,-13,0,0,5:00 a 11:59
28106,1,0,0,5:00 a 11:59
28107,5,0,0,5:00 a 11:59
28108,2,0,0,5:00 a 11:59
28109,-2,0,0,5:00 a 11:59
28110,0,0,0,5:00 a 11:59
28111,7,0,0,5:00 a 11:59
28112,3,0,0,5:00 a 11:59
28113,-2,0,0,5:00 a 11:59
28114,60,1,0,5:00 a 11:59
28115,4,0,0,5:00 a 11:59
28116,-12,0,1,5:00 a 11:59
28117,-9,0,0,5:00 a 11:59
28118,3,0,0,5:00 a 11:59
28119,-10,0,0,5:00 a 11:59
28120,-11,0,0,5:00 a 11:59
28121,-12,0,0,5:00 a 11:59
28122,-10,0,0,5:00 a 11:59
28123,9,0,0,5:00 a 11:59
28124,-8,0,0,5:00 a 11:59
28125,-1,0,0,5:00 a 11:59
28126,-9,0,0,5:00 a 11:59
28127,-5,0,0,5:00 a 11:59
28128,-6,0,0,5:00 a 11:59
28129,-7,0,0,5:00 a 11:59
28130,-2,0,0,5:00 a 11:59
28131,-2,0,0,5:00 a 11:59
28132,-6,0,0,5:00 a 11:59
28133,-3,0,0,5:00 a 11:59
28134,-8,0,0,5:00 a 11:59
28135,-12,0,0,5:00 a 11:59
28136,-11,0,0,5:00 a 11:59
28137,73,1,1,12:00 a 18:59
28138,15,0,0,12:00 a 18:59
28139,32,1,0,12:00 a 18:59
28140,19,1,0,12:00 a 18:59
28141,6,0,0,12:00 a 18:59
28142,11,0,0,12:00 a 18:59
28143,7,0,0,12:00 a 18:59
28144,62,1,0,12:00 a 18:59
28145,-6,0,0,12:00 a 18:59
28146,11,0,0,12:00 a 18:59
28147,26,1,0,12:00 a 18:59
28148,26,1,0,12:00 a 18:59
28149,2,0,1,5:00 a 11:59
28150,-1,0,1,5:00 a 11:59
28151,0,0,0,5:00 a 11:59
28152,-1,0,0,5:00 a 11:59
28153,1,0,0,5:00 a 11:59
28154,-5,0,0,5:00 a 11:59
28155,0,0,0,5:00 a 11:59
28156,25,1,0,5:00 a 11:59
28157,-12,0,0,5:00 a 11:59
28158,-1,0,0,5:00 a 11:59
28159,-9,0,0,5:00 a 11:59
28160,5,0,0,5:00 a 11:59
28161,0,0,0,5:00 a 11:59
28162,9,0,0,5:00 a 11:59
28163,12,0,0,5:00 a 11:59
28164,9,0,0,5:00 a 11:59
28165,0,0,0,5:00 a 11:59
28166,-2,0,0,5:00 a 11:59
28167,-8,0,0,5:00 a 11:59
28168,-1,0,0,5:00 a 11:59
28169,3,0,0,5:00 a 11:59
28170,-10,0,0,5:00 a 11:59
28171,-9,0,0,5:00 a 11:59
28172,-3,0,0,5:00 a 11:59
28173,1,0,0,5:00 a 11:59
28174,-4,0,0,5:00 a 11:59
28175,-2,0,0,5:00 a 11:59
28176,-1,0,0,5:00 a 11:59
28177,-4,0,0,5:00 a 11:59
28178,1,0,1,19:00 a 4:59
28179,-5,0,0,19:00 a 4:59
28180,-7,0,0,19:00 a 4:59
28181,-13,0,0,19:00 a 4:59
28182,-7,0,0,19:00 a 4:59
28183,11,0,0,19:00 a 4:59
28184,-11,0,0,19:00 a 4:59
28185,-14,0,0,19:00 a 4:59
28186,-11,0,0,19:00 a 4:59
28187,-9,0,0,19:00 a 4:59
28188,-12,0,0,19:00 a 4:59
28189,-1,0,0,19:00 a 4:59
28190,-1,0,0,19:00 a 4:59
28191,-6,0,0,19:00 a 4:59
28192,5,0,0,19:00 a 4:59
28193,-3,0,0,19:00 a 4:59
28194,-12,0,0,19:00 a 4:59
28195,-7,0,0,19:00 a 4:59
28196,-5,0,0,19:00 a 4:59
28197,-5,0,0,19:00 a 4:59
28198,23,1,0,19:00 a 4:59
28199,-8,0,0,19:00 a 4:59
28200,-11,0,0,19:00 a 4:59
28201,4,0,0,19:00 a 4:59
28202,1,0,0,19:00 a 4:59
28203,-3,0,1,12:00 a 18:59
28204,9,0,0,12:00 a 18:59
28205,39,1,0,12:00 a 18:59
28206,9,0,0,12:00 a 18:59
28207,-2,0,0,12:00 a 18:59
28208,-2,0,0,12:00 a 18:59
28209,82,1,0,12:00 a 18:59
28210,5,0,0,12:00 a 18:59
28211,53,1,0,12:00 a 18:59
28212,5,0,0,12:00 a 18:59
28213,2,0,0,12:00 a 18:59
28214,5,0,0,12:00 a 18:59
28215,2,0,0,12:00 a 18:59
28216,-5,0,0,12:00 a 18:59
28217,2,0,0,12:00 a 18:59
28218,-2,0,0,12:00 a 18:59
28219,-2,0,0,12:00 a 18:59
28220,1,0,1,5:00 a 11:59
28221,-3,0,0,5:00 a 11:59
28222,6,0,0,5:00 a 11:59
28223,-1,0,0,5:00 a 11:59
28224,42,1,0,5:00 a 11:59
28225,1,0,0,5:00 a 11:59
28226,18,1,0,5:00 a 11:59
28227,24,1,0,5:00 a 11:59
28228,4,0,0,5:00 a 11:59
28229,0,0,1,12:00 a 18:59
28230,15,0,1,12:00 a 18:59
28231,18,1,0,12:00 a 18:59
28232,-2,0,0,12:00 a 18:59
28233,1,0,0,12:00 a 18:59
28234,19,1,0,12:00 a 18:59
28235,49,1,0,12:00 a 18:59
28236,40,1,0,12:00 a 18:59
28237,-1,0,0,12:00 a 18:59
28238,-3,0,0,12:00 a 18:59
28239,-2,0,0,12:00 a 18:59
28240,11,0,0,12:00 a 18:59
28241,-4,0,0,12:00 a 18:59
28242,44,1,0,12:00 a 18:59
28243,37,1,0,12:00 a 18:59
28244,10,0,0,12:00 a 18:59
28245,12,0,0,12:00 a 18:59
28246,3,0,0,12:00 a 18:59
28247,9,0,0,12:00 a 18:59
28248,4,0,0,12:00 a 18:59
28249,2,0,0,12:00 a 18:59
28250,8,0,0,12:00 a 18:59
28251,-3,0,0,12:00 a 18:59
28252,1,0,0,12:00 a 18:59
28253,-3,0,0,12:00 a 18:59
28254,16,1,0,12:00 a 18:59
28255,0,0,0,12:00 a 18:59
28256,-2,0,0,12:00 a 18:59
28257,1,0,0,12:00 a 18:59
28258,-5,0,0,12:00 a 18:59
28259,-8,0,1,19:00 a 4:59
28260,-3,0,1,19:00 a 4:59
28261,-10,0,0,19:00 a 4:59
28262,6,0,0,19:00 a 4:59
28263,-9,0,0,19:00 a 4:59
28264,-10,0,0,19:00 a 4:59
28265,11,0,0,19:00 a 4:59
28266,103,1,0,19:00 a 4:59
28267,-12,0,0,19:00 a 4:59
28268,-9,0,0,19:00 a 4:59
28269,3,0,0,19:00 a 4:59
28270,11,0,0,19:00 a 4:59
28271,-7,0,0,19:00 a 4:59
28272,-8,0,0,19:00 a 4:59
28273,-1,0,0,19:00 a 4:59
28274,85,1,0,19:00 a 4:59
28275,1,0,0,19:00 a 4:59
28276,-3,0,0,19:00 a 4:59
28277,5,0,0,19:00 a 4:59
28278,6,0,0,19:00 a 4:59
28279,-6,0,0,19:00 a 4:59
28280,-1,0,0,19:00 a 4:59
28281,3,0,0,19:00 a 4:59
28282,-5,0,0,19:00 a 4:59
28283,-10,0,0,19:00 a 4:59
28284,-10,0,0,19:00 a 4:59
28285,-12,0,0,19:00 a 4:59
28286,-14,0,0,19:00 a 4:59
28287,-11,0,0,19:00 a 4:59
28288,4,0,1,12:00 a 18:59
28289,41,1,1,12:00 a 18:59
28290,22,1,0,12:00 a 18:59
28291,2,0,0,12:00 a 18:59
28292,5,0,0,12:00 a 18:59
28293,8,0,0,12:00 a 18:59
28294,11,0,0,12:00 a 18:59
28295,19,1,0,12:00 a 18:59
28296,0,0,0,12:00 a 18:59
28297,5,0,0,12:00 a 18:59
28298,8,0,0,12:00 a 18:59
28299,-3,0,0,12:00 a 18:59
28300,10,0,0,12:00 a 18:59
28301,13,0,0,12:00 a 18:59
28302,33,1,0,12:00 a 18:59
28303,12,0,0,12:00 a 18:59
28304,12,0,0,12:00 a 18:59
28305,0,0,0,12:00 a 18:59
28306,10,0,0,12:00 a 18:59
28307,8,0,0,12:00 a 18:59
28308,92,1,0,12:00 a 18:59
28309,9,0,0,12:00 a 18:59
28310,-7,0,0,12:00 a 18:59
28311,6,0,0,12:00 a 18:59
28312,1,0,0,12:00 a 18:59
28313,11,0,0,12:00 a 18:59
28314,2,0,0,12:00 a 18:59
28315,16,1,0,12:00 a 18:59
28316,70,1,0,12:00 a 18:59
28317,4,0,1,12:00 a 18:59
28318,6,0,0,12:00 a 18:59
28319,-3,0,0,12:00 a 18:59
28320,58,1,0,12:00 a 18:59
28321,7,0,0,12:00 a 18:59
28322,-4,0,0,12:00 a 18:59
28323,0,0,0,12:00 a 18:59
28324,17,1,0,12:00 a 18:59
28325,-3,0,0,12:00 a 18:59
28326,22,1,0,12:00 a 18:59
28327,7,0,0,12:00 a 18:59
28328,10,0,0,12:00 a 18:59
28329,-2,0,0,12:00 a 18:59
28330,18,1,0,12:00 a 18:59
28331,6,0,0,12:00 a 18:59
28332,101,1,0,12:00 a 18:59
28333,8,0,0,12:00 a 18:59
28334,0,0,0,12:00 a 18:59
28335,2,0,0,12:00 a 18:59
28336,6,0,0,12:00 a 18:59
28337,-3,0,0,12:00 a 18:59
28338,0,0,1,5:00 a 11:59
28339,-1,0,1,5:00 a 11:59
28340,38,1,0,5:00 a 11:59
28341,19,1,0,5:00 a 11:59
28342,12,0,0,5:00 a 11:59
28343,13,0,0,5:00 a 11:59
28344,3,0,0,5:00 a 11:59
28345,10,0,0,5:00 a 11:59
28346,27,1,0,5:00 a 11:59
28347,9,0,0,5:00 a 11:59
28348,17,1,0,5:00 a 11:59
28349,-1,0,0,5:00 a 11:59
28350,40,1,0,5:00 a 11:59
28351,21,1,0,5:00 a 11:59
28352,28,1,0,5:00 a 11:59
28353,4,0,0,5:00 a 11:59
28354,11,0,0,5:00 a 11:59
28355,11,0,0,5:00 a 11:59
28356,35,1,0,5:00 a 11:59
28357,10,0,0,5:00 a 11:59
28358,2,0,0,5:00 a 11:59
28359,7,0,0,5:00 a 11:59
28360,5,0,0,5:00 a 11:59
28361,32,1,0,5:00 a 11:59
28362,0,0,0,5:00 a 11:59
28363,12,0,0,5:00 a 11:59
28364,4,0,0,5:00 a 11:59
28365,17,1,0,5:00 a 11:59
28366,4,0,0,5:00 a 11:59
28367,8,0,0,5:00 a 11:59
28368,10,0,1,12:00 a 18:59
28369,28,1,1,12:00 a 18:59
28370,42,1,0,12:00 a 18:59
28371,0,0,0,12:00 a 18:59
28372,19,1,0,12:00 a 18:59
28373,6,0,0,12:00 a 18:59
28374,10,0,0,12:00 a 18:59
28375,82,1,0,12:00 a 18:59
28376,18,1,0,12:00 a 18:59
28377,-1,0,0,12:00 a 18:59
28378,-3,0,0,12:00 a 18:59
28379,6,0,0,12:00 a 18:59
28380,21,1,0,12:00 a 18:59
28381,57,1,0,12:00 a 18:59
28382,35,1,0,12:00 a 18:59
28383,39,1,0,12:00 a 18:59
28384,8,0,0,12:00 a 18:59
28385,-2,0,0,12:00 a 18:59
28386,12,0,0,12:00 a 18:59
28387,9,0,0,12:00 a 18:59
28388,20,1,0,12:00 a 18:59
28389,61,1,0,12:00 a 18:59
28390,9,0,0,12:00 a 18:59
28391,9,0,0,12:00 a 18:59
28392,2,0,0,12:00 a 18:59
28393,34,1,0,12:00 a 18:59
28394,5,0,0,12:00 a 18:59
28395,12,0,0,12:00 a 18:59
28396,69,1,0,12:00 a 18:59
28397,1,0,0,12:00 a 18:59
28398,1,0,1,5:00 a 11:59
28399,1,0,1,5:00 a 11:59
28400,6,0,0,5:00 a 11:59
28401,9,0,0,5:00 a 11:59
28402,-3,0,0,5:00 a 11:59
28403,6,0,0,5:00 a 11:59
28404,95,1,0,5:00 a 11:59
28405,16,1,0,5:00 a 11:59
28406,8,0,0,5:00 a 11:59
28407,21,1,0,5:00 a 11:59
28408,-5,0,0,5:00 a 11:59
28409,7,0,0,5:00 a 11:59
28410,16,1,0,5:00 a 11:59
28411,30,1,0,5:00 a 11:59
28412,11,0,0,5:00 a 11:59
28413,0,0,0,5:00 a 11:59
28414,123,1,0,5:00 a 11:59
28415,0,0,0,5:00 a 11:59
28416,16,1,0,5:00 a 11:59
28417,-5,0,0,5:00 a 11:59
28418,1,0,0,5:00 a 11:59
28419,13,0,0,5:00 a 11:59
28420,39,1,0,5:00 a 11:59
28421,15,0,0,5:00 a 11:59
28422,10,0,0,5:00 a 11:59
28423,12,0,0,5:00 a 11:59
28424,11,0,0,5:00 a 11:59
28425,4,0,0,5:00 a 11:59
28426,-5,0,0,5:00 a 11:59
28427,13,0,0,5:00 a 11:59
28428,0,0,0,5:00 a 11:59
28429,1,0,0,12:00 a 18:59
28430,11,0,0,5:00 a 11:59
28431,23,1,0,12:00 a 18:59
28432,5,0,1,5:00 a 11:59
28433,-3,0,1,5:00 a 11:59
28434,-2,0,0,5:00 a 11:59
28435,-2,0,0,5:00 a 11:59
28436,8,0,0,5:00 a 11:59
28437,0,0,0,5:00 a 11:59
28438,-1,0,0,5:00 a 11:59
28439,51,1,0,5:00 a 11:59
28440,-1,0,0,5:00 a 11:59
28441,9,0,0,5:00 a 11:59
28442,-1,0,0,5:00 a 11:59
28443,-1,0,0,5:00 a 11:59
28444,3,0,0,5:00 a 11:59
28445,5,0,0,5:00 a 11:59
28446,-3,0,0,5:00 a 11:59
28447,-1,0,0,5:00 a 11:59
28448,4,0,0,5:00 a 11:59
28449,5,0,0,5:00 a 11:59
28450,-2,0,0,5:00 a 11:59
28451,2,0,0,5:00 a 11:59
28452,5,0,0,5:00 a 11:59
28453,2,0,0,5:00 a 11:59
28454,-2,0,0,5:00 a 11:59
28455,3,0,0,5:00 a 11:59
28456,50,1,0,5:00 a 11:59
28457,1,0,0,5:00 a 11:59
28458,-1,0,0,5:00 a 11:59
28459,5,0,1,5:00 a 11:59
28460,2,0,1,5:00 a 11:59
28461,-4,0,0,5:00 a 11:59
28462,1,0,0,5:00 a 11:59
28463,13,0,0,5:00 a 11:59
28464,1,0,0,5:00 a 11:59
28465,7,0,0,5:00 a 11:59
28466,0,0,0,5:00 a 11:59
28467,85,1,0,5:00 a 11:59
28468,-12,0,0,5:00 a 11:59
28469,11,0,0,5:00 a 11:59
28470,0,0,0,5:00 a 11:59
28471,0,0,0,5:00 a 11:59
28472,0,0,0,5:00 a 11:59
28473,2,0,0,5:00 a 11:59
28474,94,1,0,5:00 a 11:59
28475,3,0,0,5:00 a 11:59
28476,3,0,0,5:00 a 11:59
28477,1,0,0,5:00 a 11:59
28478,5,0,0,5:00 a 11:59
28479,0,0,0,5:00 a 11:59
28480,1,0,0,5:00 a 11:59
28481,4,0,0,5:00 a 11:59
28482,1,0,0,5:00 a 11:59
28483,-6,0,0,5:00 a 11:59
28484,14,0,0,5:00 a 11:59
28485,5,0,0,5:00 a 11:59
28486,0,0,0,5:00 a 11:59
28487,4,0,0,5:00 a 11:59
28488,20,1,0,5:00 a 11:59
28489,-1,0,1,5:00 a 11:59
28490,-2,0,1,5:00 a 11:59
28491,-2,0,0,5:00 a 11:59
28492,1,0,0,5:00 a 11:59
28493,4,0,0,5:00 a 11:59
28494,-3,0,0,5:00 a 11:59
28495,3,0,0,5:00 a 11:59
28496,8,0,0,5:00 a 11:59
28497,17,1,0,5:00 a 11:59
28498,5,0,0,5:00 a 11:59
28499,-2,0,0,5:00 a 11:59
28500,-3,0,0,5:00 a 11:59
28501,4,0,0,5:00 a 11:59
28502,10,0,0,5:00 a 11:59
28503,4,0,0,5:00 a 11:59
28504,6,0,0,5:00 a 11:59
28505,3,0,0,5:00 a 11:59
28506,-2,0,0,5:00 a 11:59
28507,-1,0,0,5:00 a 11:59
28508,3,0,0,5:00 a 11:59
28509,2,0,0,5:00 a 11:59
28510,1,0,0,5:00 a 11:59
28511,3,0,0,5:00 a 11:59
28512,11,0,0,5:00 a 11:59
28513,-4,0,0,5:00 a 11:59
28514,1,0,0,5:00 a 11:59
28515,10,0,0,5:00 a 11:59
28516,2,0,0,5:00 a 11:59
28517,23,1,0,5:00 a 11:59
28518,2,0,0,5:00 a 11:59
28519,-1,0,0,12:00 a 18:59
28520,4,0,0,12:00 a 18:59
28521,15,0,0,12:00 a 18:59
28522,17,1,0,12:00 a 18:59
28523,1,0,0,12:00 a 18:59
28524,44,1,0,12:00 a 18:59
28525,8,0,0,12:00 a 18:59
28526,-2,0,0,12:00 a 18:59
28527,1,0,0,12:00 a 18:59
28528,16,1,0,12:00 a 18:59
28529,22,1,0,12:00 a 18:59
28530,7,0,0,12:00 a 18:59
28531,-2,0,1,19:00 a 4:59
28532,16,1,1,19:00 a 4:59
28533,9,0,0,19:00 a 4:59
28534,-2,0,0,19:00 a 4:59
28535,9,0,0,19:00 a 4:59
28536,9,0,0,19:00 a 4:59
28537,-3,0,0,19:00 a 4:59
28538,-3,0,0,19:00 a 4:59
28539,-3,0,0,19:00 a 4:59
28540,0,0,0,19:00 a 4:59
28541,-6,0,0,19:00 a 4:59
28542,2,0,0,19:00 a 4:59
28543,1,0,0,19:00 a 4:59
28544,0,0,0,19:00 a 4:59
28545,0,0,1,12:00 a 18:59
28546,12,0,1,12:00 a 18:59
28547,-1,0,0,12:00 a 18:59
28548,2,0,0,12:00 a 18:59
28549,8,0,0,12:00 a 18:59
28550,10,0,0,12:00 a 18:59
28551,4,0,0,12:00 a 18:59
28552,45,1,0,12:00 a 18:59
28553,-2,0,0,12:00 a 18:59
28554,35,1,0,12:00 a 18:59
28555,0,0,0,12:00 a 18:59
28556,-1,0,0,12:00 a 18:59
28557,31,1,0,12:00 a 18:59
28558,15,0,0,12:00 a 18:59
28559,54,1,0,12:00 a 18:59
28560,-3,0,0,12:00 a 18:59
28561,-2,0,0,12:00 a 18:59
28562,-2,0,0,12:00 a 18:59
28563,26,1,0,12:00 a 18:59
28564,5,0,0,12:00 a 18:59
28565,-7,0,0,12:00 a 18:59
28566,5,0,0,12:00 a 18:59
28567,0,0,0,12:00 a 18:59
28568,1,0,0,12:00 a 18:59
28569,3,0,0,12:00 a 18:59
28570,-3,0,0,12:00 a 18:59
28571,1,0,1,5:00 a 11:59
28572,8,0,0,5:00 a 11:59
28573,3,0,0,5:00 a 11:59
28574,1,0,0,5:00 a 11:59
28575,5,0,0,5:00 a 11:59
28576,3,0,0,5:00 a 11:59
28577,9,0,0,5:00 a 11:59
28578,47,1,0,5:00 a 11:59
28579,24,1,0,5:00 a 11:59
28580,0,0,1,12:00 a 18:59
28581,11,0,1,12:00 a 18:59
28582,-3,0,0,12:00 a 18:59
28583,19,1,0,12:00 a 18:59
28584,13,0,0,12:00 a 18:59
28585,13,0,0,12:00 a 18:59
28586,-2,0,0,12:00 a 18:59
28587,67,1,0,12:00 a 18:59
28588,-1,0,0,12:00 a 18:59
28589,44,1,0,12:00 a 18:59
28590,-3,0,0,12:00 a 18:59
28591,0,0,0,12:00 a 18:59
28592,-1,0,0,12:00 a 18:59
28593,6,0,0,12:00 a 18:59
28594,72,1,0,12:00 a 18:59
28595,-2,0,0,12:00 a 18:59
28596,0,0,0,12:00 a 18:59
28597,-1,0,0,12:00 a 18:59
28598,-3,0,0,12:00 a 18:59
28599,-2,0,0,12:00 a 18:59
28600,-3,0,0,12:00 a 18:59
28601,0,0,0,12:00 a 18:59
28602,5,0,0,12:00 a 18:59
28603,7,0,0,12:00 a 18:59
28604,4,0,0,12:00 a 18:59
28605,4,0,1,5:00 a 11:59
28606,2,0,1,5:00 a 11:59
28607,-1,0,0,5:00 a 11:59
28608,-2,0,0,5:00 a 11:59
28609,6,0,0,5:00 a 11:59
28610,-1,0,0,5:00 a 11:59
28611,-2,0,0,5:00 a 11:59
28612,0,0,0,5:00 a 11:59
28613,150,1,0,5:00 a 11:59
28614,2,0,0,5:00 a 11:59
28615,-1,0,0,5:00 a 11:59
28616,66,1,0,5:00 a 11:59
28617,7,0,0,5:00 a 11:59
28618,26,1,0,5:00 a 11:59
28619,17,1,0,5:00 a 11:59
28620,-2,0,0,5:00 a 11:59
28621,-2,0,0,5:00 a 11:59
28622,-4,0,0,5:00 a 11:59
28623,-3,0,0,5:00 a 11:59
28624,-3,0,0,5:00 a 11:59
28625,3,0,0,5:00 a 11:59
28626,-3,0,0,5:00 a 11:59
28627,4,0,0,5:00 a 11:59
28628,1,0,0,5:00 a 11:59
28629,4,0,0,5:00 a 11:59
28630,9,0,0,5:00 a 11:59
28631,-2,0,0,5:00 a 11:59
28632,1,0,0,5:00 a 11:59
28633,5,0,0,5:00 a 11:59
28634,2,0,1,12:00 a 18:59
28635,-2,0,0,12:00 a 18:59
28636,-2,0,0,12:00 a 18:59
28637,20,1,0,5:00 a 11:59
28638,5,0,0,12:00 a 18:59
28639,14,0,0,12:00 a 18:59
28640,1,0,0,12:00 a 18:59
28641,11,0,0,5:00 a 11:59
28642,-2,0,0,12:00 a 18:59
28643,5,0,0,12:00 a 18:59
28644,2,0,0,12:00 a 18:59
28645,-2,0,0,12:00 a 18:59
28646,1,0,0,5:00 a 11:59
28647,-3,0,0,12:00 a 18:59
28648,3,0,0,5:00 a 11:59
28649,18,1,0,12:00 a 18:59
28650,20,1,0,5:00 a 11:59
28651,35,1,0,12:00 a 18:59
28652,6,0,0,5:00 a 11:59
28653,27,1,1,12:00 a 18:59
28654,0,0,1,12:00 a 18:59
28655,8,0,0,12:00 a 18:59
28656,12,0,0,12:00 a 18:59
28657,12,0,0,12:00 a 18:59
28658,23,1,0,12:00 a 18:59
28659,2,0,0,12:00 a 18:59
28660,29,1,0,12:00 a 18:59
28661,54,1,0,12:00 a 18:59
28662,8,0,0,12:00 a 18:59
28663,100,1,0,12:00 a 18:59
28664,-1,0,0,12:00 a 18:59
28665,21,1,0,12:00 a 18:59
28666,36,1,0,12:00 a 18:59
28667,3,0,0,12:00 a 18:59
28668,8,0,0,12:00 a 18:59
28669,14,0,0,12:00 a 18:59
28670,3,0,0,12:00 a 18:59
28671,53,1,0,12:00 a 18:59
28672,10,0,0,12:00 a 18:59
28673,8,0,0,12:00 a 18:59
28674,40,1,0,12:00 a 18:59
28675,16,1,0,12:00 a 18:59
28676,47,1,0,12:00 a 18:59
28677,9,0,0,12:00 a 18:59
28678,2,0,0,12:00 a 18:59
28679,158,1,1,5:00 a 11:59
28680,-2,0,1,5:00 a 11:59
28681,24,1,0,5:00 a 11:59
28682,77,1,0,5:00 a 11:59
28683,1,0,0,5:00 a 11:59
28684,-7,0,0,5:00 a 11:59
28685,-7,0,0,5:00 a 11:59
28686,4,0,0,5:00 a 11:59
28687,12,0,0,5:00 a 11:59
28688,156,1,0,5:00 a 11:59
28689,0,0,0,5:00 a 11:59
28690,-1,0,0,5:00 a 11:59
28691,1,0,0,5:00 a 11:59
28692,-1,0,0,5:00 a 11:59
28693,7,0,0,5:00 a 11:59
28694,0,0,0,5:00 a 11:59
28695,1,0,0,5:00 a 11:59
28696,-3,0,0,5:00 a 11:59
28697,0,0,0,5:00 a 11:59
28698,-2,0,0,5:00 a 11:59
28699,0,0,0,5:00 a 11:59
28700,-1,0,0,5:00 a 11:59
28701,1,0,0,5:00 a 11:59
28702,-2,0,0,5:00 a 11:59
28703,-3,0,0,5:00 a 11:59
28704,-2,0,0,5:00 a 11:59
28705,-2,0,0,5:00 a 11:59
28706,4,0,0,5:00 a 11:59
28707,-1,0,1,5:00 a 11:59
28708,-1,0,1,5:00 a 11:59
28709,1,0,0,5:00 a 11:59
28710,6,0,0,5:00 a 11:59
28711,-3,0,0,5:00 a 11:59
28712,38,1,0,5:00 a 11:59
28713,9,0,0,5:00 a 11:59
28714,2,0,0,5:00 a 11:59
28715,34,1,0,5:00 a 11:59
28716,5,0,0,5:00 a 11:59
28717,10,0,0,5:00 a 11:59
28718,18,1,0,5:00 a 11:59
28719,17,1,0,5:00 a 11:59
28720,-3,0,0,5:00 a 11:59
28721,-4,0,0,5:00 a 11:59
28722,-2,0,0,5:00 a 11:59
28723,0,0,0,5:00 a 11:59
28724,10,0,0,5:00 a 11:59
28725,-3,0,0,5:00 a 11:59
28726,4,0,0,5:00 a 11:59
28727,4,0,0,5:00 a 11:59
28728,7,0,0,5:00 a 11:59
28729,6,0,0,5:00 a 11:59
28730,1,0,0,5:00 a 11:59
28731,1,0,0,5:00 a 11:59
28732,6,0,1,12:00 a 18:59
28733,-2,0,0,12:00 a 18:59
28734,3,0,0,12:00 a 18:59
28735,-1,0,0,12:00 a 18:59
28736,128,1,0,12:00 a 18:59
28737,10,0,0,12:00 a 18:59
28738,-7,0,0,12:00 a 18:59
28739,-3,0,0,12:00 a 18:59
28740,7,0,0,12:00 a 18:59
28741,4,0,0,12:00 a 18:59
28742,4,0,0,12:00 a 18:59
28743,14,0,0,12:00 a 18:59
28744,0,0,1,19:00 a 4:59
28745,16,1,1,19:00 a 4:59
28746,-4,0,0,19:00 a 4:59
28747,-4,0,0,19:00 a 4:59
28748,18,1,0,19:00 a 4:59
28749,47,1,0,19:00 a 4:59
28750,17,1,0,19:00 a 4:59
28751,113,1,0,19:00 a 4:59
28752,-2,0,0,19:00 a 4:59
28753,-1,0,0,19:00 a 4:59
28754,-2,0,0,19:00 a 4:59
28755,-5,0,0,19:00 a 4:59
28756,8,0,0,19:00 a 4:59
28757,22,1,0,19:00 a 4:59
28758,-1,0,0,19:00 a 4:59
28759,-4,0,0,19:00 a 4:59
28760,6,0,0,19:00 a 4:59
28761,9,0,0,19:00 a 4:59
28762,40,1,0,19:00 a 4:59
28763,9,0,0,19:00 a 4:59
28764,4,0,0,19:00 a 4:59
28765,8,0,0,19:00 a 4:59
28766,32,1,0,19:00 a 4:59
28767,43,1,0,19:00 a 4:59
28768,-5,0,0,19:00 a 4:59
28769,0,0,0,19:00 a 4:59
28770,3,0,0,12:00 a 18:59
28771,8,0,0,12:00 a 18:59
28772,-6,0,0,12:00 a 18:59
28773,85,1,0,12:00 a 18:59
28774,-4,0,0,12:00 a 18:59
28775,0,0,0,12:00 a 18:59
28776,-1,0,0,12:00 a 18:59
28777,46,1,1,5:00 a 11:59
28778,13,0,1,5:00 a 11:59
28779,-3,0,0,5:00 a 11:59
28780,14,0,0,5:00 a 11:59
28781,7,0,0,5:00 a 11:59
28782,3,0,0,5:00 a 11:59
28783,-1,0,0,5:00 a 11:59
28784,80,1,0,5:00 a 11:59
28785,41,1,0,5:00 a 11:59
28786,10,0,0,5:00 a 11:59
28787,3,0,0,5:00 a 11:59
28788,56,1,0,5:00 a 11:59
28789,14,0,0,5:00 a 11:59
28790,20,1,0,5:00 a 11:59
28791,-6,0,0,5:00 a 11:59
28792,21,1,0,5:00 a 11:59
28793,3,0,0,5:00 a 11:59
28794,0,0,0,5:00 a 11:59
28795,-2,0,0,5:00 a 11:59
28796,28,1,0,5:00 a 11:59
28797,-1,0,0,5:00 a 11:59
28798,-3,0,0,5:00 a 11:59
28799,21,1,0,5:00 a 11:59
28800,11,0,0,5:00 a 11:59
28801,-1,0,0,5:00 a 11:59
28802,33,1,0,5:00 a 11:59
28803,1,0,1,12:00 a 18:59
28804,2,0,1,12:00 a 18:59
28805,-2,0,0,12:00 a 18:59
28806,5,0,0,12:00 a 18:59
28807,-1,0,0,12:00 a 18:59
28808,2,0,0,12:00 a 18:59
